IDENTIFIER.OTHER,DC.TITLE,DC.DESCRIPTION.ABSTRACT,DC.CONTRIBUTOR.AUTHOR,DC.CONTRIBUTOR.OTHER,DC.DATE.ISSUED,DC.DATE.CREATED,DC.COVERAGE.TEMPORAL,DC.TITLE.FILENAME ,RELATIVE_PATH,DC.DESCRIPTION.FILENAME,DC.TYPE,DC.RIGHTS.ACCESS,DC.DATE.OPEN,DC.RIGHTS.COPYRIGHT,DC.LANGUAGE.ISO
9811_0001_1947,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1992-1993 Speeches - Community College 1.0",,"Duderstadt, James J.",,1992-09-14 00:00:00,2015,1992-09-14 00:00:00,Community College 1.0 | jjd1368.pdf,\9811_0001\data\original-records\Speeches\1992-1993 Speeches\Community College 1.0 | \9811_0001\data\Speeches\JJDS7\jjd1368.pdf,Original version | Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1948,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1992-1993 Speeches - Congressional Breakfast",,"Duderstadt, James J.",,1993-03-02 00:00:00,2015,1993-03-02 00:00:00,Congressional Breakfast | jjd1369.pdf,\9811_0001\data\original-records\Speeches\1992-1993 Speeches\Congressional Breakfast | \9811_0001\data\Speeches\JJDS7\jjd1369.pdf,Original version | Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1949,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1992-1993 Speeches - Econ Dinner Group 1.1",,"Duderstadt, James J.",,1993-02-12 00:00:00,2015,1993-02-12 00:00:00,Econ Dinner Group 1.1 | jjd1371.pdf,\9811_0001\data\original-records\Speeches\1992-1993 Speeches\Econ Dinner Group 1.1 | \9811_0001\data\Speeches\JJDS7\jjd1371.pdf,Original version | Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1950,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1992-1993 Speeches - Faculty Awards",,"Duderstadt, James J.",,1992-10-05 00:00:00,2015,1992-10-05 00:00:00,Faculty Awards | jjd1372.pdf,\9811_0001\data\original-records\Speeches\1992-1993 Speeches\Faculty Awards | \9811_0001\data\Speeches\JJDS7\jjd1372.pdf,Original version | Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1951,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1992-1993 Speeches - flint roundtable june 23",,"Duderstadt, James J.",,1993-06-18 00:00:00,2015,1993-06-18 00:00:00,flint roundtable june 23 | jjd1373.pdf,\9811_0001\data\original-records\Speeches\1992-1993 Speeches\flint roundtable june 23 | \9811_0001\data\Speeches\JJDS7\jjd1373.pdf,Original version | Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1952,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1992-1993 Speeches - Football Bust-92",,"Duderstadt, James J.",,1992-11-24 00:00:00,2015,1992-11-24 00:00:00,Football Bust-92 | jjd1374.pdf,\9811_0001\data\original-records\Speeches\1992-1993 Speeches\Football Bust-92 | \9811_0001\data\Speeches\JJDS7\jjd1374.pdf,Original version | Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1953,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1992-1993 Speeches - Fresh Conv-93",,"Duderstadt, James J.",,1993-08-28 00:00:00,2015,1993-08-28 00:00:00,Fresh Conv-93 | jjd1375.pdf,\9811_0001\data\original-records\Speeches\1992-1993 Speeches\Fresh Conv-93 | \9811_0001\data\Speeches\JJDS7\jjd1375.pdf,Original version | Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1954,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1992-1993 Speeches - Governor’s Economic_",,"Duderstadt, James J.",,undated,2015,undated,Governor’s Economic_,\9811_0001\data\original-records\Speeches\1992-1993 Speeches\Governor’s Economic_,,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1955,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1992-1993 Speeches - Grand Rapids Rotary",,"Duderstadt, James J.",,1992-12-04 00:00:00,2015,1992-12-04 00:00:00,Grand Rapids Rotary | jjd1377.pdf,\9811_0001\data\original-records\Speeches\1992-1993 Speeches\Grand Rapids Rotary | \9811_0001\data\Speeches\JJDS7\jjd1377.pdf,Original version | Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1956,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1992-1993 Speeches - Grosse Pointe Rot. word",,"Duderstadt, James J.",,1993-06-08 00:00:00,2015,1993-06-08 00:00:00,Grosse Pointe Rot. word | jjd1378.pdf,\9811_0001\data\original-records\Speeches\1992-1993 Speeches\Grosse Pointe Rot. word | \9811_0001\data\Speeches\JJDS7\jjd1378.pdf,Original version | Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1957,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1992-1993 Speeches - Grosse Pointe Rotary",,"Duderstadt, James J.",,1993-05-11 00:00:00,2015,1993-05-11 00:00:00,Grosse Pointe Rotary | jjd1379.pdf,\9811_0001\data\original-records\Speeches\1992-1993 Speeches\Grosse Pointe Rotary | \9811_0001\data\Speeches\JJDS7\jjd1379.pdf,Original version | Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1958,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1992-1993 Speeches - Honorary Degree Dinner",,"Duderstadt, James J.",,1993-04-30 00:00:00,2015,1993-04-30 00:00:00,Honorary Degree Dinner | jjd1380.pdf,\9811_0001\data\original-records\Speeches\1992-1993 Speeches\Honorary Degree Dinner | \9811_0001\data\Speeches\JJDS7\jjd1380.pdf,Original version | Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1959,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1992-1993 Speeches - Lapeer Rotary 1.1",,"Duderstadt, James J.",,1992-09-21 00:00:00,2015,1992-09-21 00:00:00,Lapeer Rotary 1.1 | jjd1381.pdf,\9811_0001\data\original-records\Speeches\1992-1993 Speeches\Lapeer Rotary 1.1 | \9811_0001\data\Speeches\JJDS7\jjd1381.pdf,Original version | Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1960,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1992-1993 Speeches - Listen and Learn 1.4",,"Duderstadt, James J.",,1993-02-06 00:00:00,2015,1993-02-06 00:00:00,Listen and Learn 1.4 | jjd1382.pdf,\9811_0001\data\original-records\Speeches\1992-1993 Speeches\Listen and Learn 1.4 | \9811_0001\data\Speeches\JJDS7\jjd1382.pdf,Original version | Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1961,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1992-1993 Speeches - Listen and Learn 1.6",,"Duderstadt, James J.",,1993-02-06 00:00:00,2015,1993-02-06 00:00:00,Listen and Learn 1.6 | jjd1383.pdf,\9811_0001\data\original-records\Speeches\1992-1993 Speeches\Listen and Learn 1.6 | \9811_0001\data\Speeches\JJDS7\jjd1383.pdf,Original version | Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1962,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1992-1993 Speeches - Lunch  Learn",,"Duderstadt, James J.",,1993-01-26 00:00:00,2015,1993-01-26 00:00:00,Lunch  Learn | jjd1384.pdf,\9811_0001\data\original-records\Speeches\1992-1993 Speeches\Lunch  Learn | \9811_0001\data\Speeches\JJDS7\jjd1384.pdf,Original version | Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1963,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1992-1993 Speeches - Minority Stu Conf 1.1",,"Duderstadt, James J.",,1993-03-02 00:00:00,2015,1993-03-02 00:00:00,Minority Stu Conf 1.1 | jjd1385.pdf,\9811_0001\data\original-records\Speeches\1992-1993 Speeches\Minority Stu Conf 1.1 | \9811_0001\data\Speeches\JJDS7\jjd1385.pdf,Original version | Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1964,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1992-1993 Speeches - NSF Commission",,"Duderstadt, James J.",,1992-11-06 00:00:00,2015,1992-11-06 00:00:00,NSF Commission | jjd1386.pdf,\9811_0001\data\original-records\Speeches\1992-1993 Speeches\NSF Commission | \9811_0001\data\Speeches\JJDS7\jjd1386.pdf,Original version | Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1965,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1992-1993 Speeches - PAC-K-12",,"Duderstadt, James J.",,1992-12-02 00:00:00,2015,1992-12-02 00:00:00,PAC-K-12 | jjd1387.pdf,\9811_0001\data\original-records\Speeches\1992-1993 Speeches\PAC-K-12 | \9811_0001\data\Speeches\JJDS7\jjd1387.pdf,Original version | Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1966,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1992-1993 Speeches - Pres Lec 1",,"Duderstadt, James J.",,1992-10-13 00:00:00,2015,1992-10-13 00:00:00,Pres Lec 1 | jjd1388.pdf,\9811_0001\data\original-records\Speeches\1992-1993 Speeches\Pres Lec 1 | \9811_0001\data\Speeches\JJDS7\jjd1388.pdf,Original version | Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1967,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1992-1993 Speeches - Redraw Boundaries 1.4",,"Duderstadt, James J.",,1992-11-08 00:00:00,2015,1992-11-08 00:00:00,Redraw Boundaries 1.4 | jjd1389.pdf,\9811_0001\data\original-records\Speeches\1992-1993 Speeches\Redraw Boundaries 1.4 | \9811_0001\data\Speeches\JJDS7\jjd1389.pdf,Original version | Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1968,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1992-1993 Speeches - Regents-Fin Aid",,"Duderstadt, James J.",,1993-02-18 00:00:00,2015,1993-02-18 00:00:00,Regents-Fin Aid | jjd1390.pdf,\9811_0001\data\original-records\Speeches\1992-1993 Speeches\Regents-Fin Aid | \9811_0001\data\Speeches\JJDS7\jjd1390.pdf,Original version | Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1969,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1992-1993 Speeches - Rose Bowl-92",,"Duderstadt, James J.",,1992-12-07 00:00:00,2015,1992-12-07 00:00:00,Rose Bowl-92 | jjd1391.pdf,\9811_0001\data\original-records\Speeches\1992-1993 Speeches\Rose Bowl-92 | \9811_0001\data\Speeches\JJDS7\jjd1391.pdf,Original version | Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1970,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1992-1993 Speeches - Rotary Club - Jan. 24",,"Duderstadt, James J.",,1992-09-21 00:00:00,2015,1992-09-21 00:00:00,Rotary Club - Jan. 24 | jjd1392.pdf,\9811_0001\data\original-records\Speeches\1992-1993 Speeches\Rotary Club - Jan. 24 | \9811_0001\data\Speeches\JJDS7\jjd1392.pdf,Original version | Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1971,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1992-1993 Speeches - Science Com Testimony 1.0",,"Duderstadt, James J.",,1993-03-02 00:00:00,2015,1993-03-02 00:00:00,Science Com Testimony 1.0 | jjd1393.pdf,\9811_0001\data\original-records\Speeches\1992-1993 Speeches\Science Com Testimony 1.0 | \9811_0001\data\Speeches\JJDS7\jjd1393.pdf,Original version | Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1972,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1992-1993 Speeches - Scientific Integrity 1.2",,"Duderstadt, James J.",,1993-01-14 00:00:00,2015,1993-01-14 00:00:00,Scientific Integrity 1.2 | jjd1394.pdf,\9811_0001\data\original-records\Speeches\1992-1993 Speeches\Scientific Integrity 1.2 | \9811_0001\data\Speeches\JJDS7\jjd1394.pdf,Original version | Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1973,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1992-1993 Speeches - Tech Transfer 1.1 87",,"Duderstadt, James J.",,1993-02-08 00:00:00,2015,1993-02-08 00:00:00,Tech Transfer 1.1 87 | jjd1395.pdf,\9811_0001\data\original-records\Speeches\1992-1993 Speeches\Tech Transfer 1.1 87 | \9811_0001\data\Speeches\JJDS7\jjd1395.pdf,Original version | Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1974,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1992-1993 Speeches - The Year Past",,"Duderstadt, James J.",,1993-03-22 00:00:00,2015,1993-03-22 00:00:00,The Year Past | jjd1396.pdf,\9811_0001\data\original-records\Speeches\1992-1993 Speeches\The Year Past | \9811_0001\data\Speeches\JJDS7\jjd1396.pdf,Original version | Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
9811_0001_1975,"Digital Documents - University of Michigan Presidency, 1986-1997 - Speeches - 1992-1993 Speeches - wallenberg lecture",,"Duderstadt, James J.",,1992-09-10 00:00:00,2015,1992-09-10 00:00:00,wallenberg lecture | jjd1397.pdf,\9811_0001\data\original-records\Speeches\1992-1993 Speeches\wallenberg lecture | \9811_0001\data\Speeches\JJDS7\jjd1397.pdf,Original version | Preservation version,Office Documents,Collection is open for research.,2015-12-17,Copyright has been transferred to the Regents of the University of Michigan.,en
