prefix,title,primary,secondary,number,suffix,fuller form,birth date,death date,auth link,source
,,Styron,William,,,,1925,2006,http://id.loc.gov/authorities/names/n79022959,lcnaf
,,Sudarkasa,Niara,,,,,,http://id.loc.gov/authorities/names/n95118706,lcnaf
,,Sugar,Maurice,,,,1891,1974,http://id.loc.gov/authorities/names/n87909927,lcnaf
,,Sugden,Howard,,,,,,,lcnaf
,,Suits,Daniel Burbidge,,,,1918,,http://id.loc.gov/authorities/names/n50010763,lcnaf
,,Sullivan,Anna,,,,1903,,,lcnaf
,,Sullivan,Carol,,,,,,,lcnaf
,,Sullivan,Louis H.,,,,1856,1924,http://id.loc.gov/authorities/names/n50010438,lcnaf
,,Sullivan,Louis,,,,1856,1924,http://id.loc.gov/authorities/names/n50010438,lcnaf
,,Sullivan,Mark,,,,1874,1952,http://id.loc.gov/authorities/names/n90626615,lcnaf
,,Sullivan,William M,,,,,,http://id.loc.gov/authorities/names/n79083155,lcnaf
,,Sulzberger,Arthur Hays,,,,1891,1968,http://id.loc.gov/authorities/names/n88224872,lcnaf
,,Sulzberger,C. L.,,,Cyrus Leo,1912,1993,http://id.loc.gov/authorities/names/n50010445,lcnaf
,,Summerfield,Arthur Ellsworth,,,,1899,1972,http://id.loc.gov/authorities/names/no2004028534,lcnaf
,,Summers,Halton W,,,,,,,lcnaf
,,Sumner,Charles,,,,1811,1874,http://id.loc.gov/authorities/names/n81057079,lcnaf
,,Sumner,William Graham,,,,1840,1910,http://id.loc.gov/authorities/names/n79061189,lcnaf
,,Sunday,Billy,,,,1862,1935,http://id.loc.gov/authorities/names/n84088248,lcnaf
,,Sunderland,Edson R.,,,Edson Read,1874,,,lcnaf
,,Sunderland,Eliza Read,,,,1839,1910,,lcnaf
,,Sunderland,Jabez Thomas,,,,1842,1936,http://id.loc.gov/authorities/names/n82020597,lcnaf
,,Sundwall,John,,,,1880,1950,,lcnaf
,,Sundwall,Mary,,,,,,,lcnaf
,,Super,R. H.,,,Robert Henry,1914,1996,http://id.loc.gov/authorities/names/n81050719,lcnaf
,,Susskind,David,,,,1920,1987,http://id.loc.gov/authorities/names/n82063165,lcnaf
,,Sussman,Alfred S,,,,,,http://id.loc.gov/authorities/names/n88682559,lcnaf
,,Sutherland,George,,,,1862,1942,http://id.loc.gov/authorities/names/n94005561,lcnaf
,,Sutherland,Gordon Alexander,,,,1906,1957,,lcnaf
,,Sutherland,R. S,,,,,,,lcnaf
,,Sutter,William F,,,,,,,lcnaf
,,Suzzallo,Henry,,,,1875,1933,http://id.loc.gov/authorities/names/no96040837,lcnaf
,,Swain,Edith L,,,,,,,lcnaf
,,Swain,George Robert,,,,1866,1947,,lcnaf
,,Swain,Henry H,,,,,,,lcnaf
,,Swain,Mary Ann Price,,,,1941,,http://id.loc.gov/authorities/names/n82120978,lcnaf
,,Swaine,Jessie,,,,,,,lcnaf
,,Swainson,Alice,,,,,,,lcnaf
,,Swainson,John B.,,,John Burley,1925,1994,http://id.loc.gov/authorities/names/n2003087794,lcnaf
,,Swainson,John Burley,,,,1925,,,lcnaf
,,Swan,Henry Harrison,,,,1840,1916,,lcnaf
,,Swanson,Carl A,,,,,,,lcnaf
,,Swanson,Claude Augustus,,,,1862,1939,http://id.loc.gov/authorities/names/n84135105,lcnaf
,,Swanson,John B.,,,John Burley,1925,1994,,lcnaf
,,Swarthout,Elvin,,,,1864,1935,,lcnaf
,,Swearingen,Victor Clarence,,,,1899,1968,,lcnaf
,,Sweet,Edwin F.,,,Edwin Forrest,1847,1935,,lcnaf
,,Sweet,Gertrude,,,,1890,,,lcnaf
,,Sweet,Ossian,,,,1895,1960,http://id.loc.gov/authorities/names/n2003033602,lcnaf
,,Sweet,Ralph,,,,1892,1961,,lcnaf
,,Sweet,William Warren,,,,1881,1959,http://id.loc.gov/authorities/names/n82091865,lcnaf
,,Swegles,Edward Cyrus,,,,,,,lcnaf
,,Swegles,John,,,,1819,1861,,lcnaf
,,Swets,Seymour,,,,,,,lcnaf
,,Swift,Edgar James,,,,1860,1932,http://id.loc.gov/authorities/names/n88665142,lcnaf
,,Swift,Frederick W.,,,,1831,,,lcnaf
,,Swift,Wesley,,,,,,,lcnaf
,,Swihart,Leon R.,,collector,,,,,lcnaf
,,Swineford,A. P.,,,Alfred P.,1834,1909,http://id.loc.gov/authorities/names/no95047728,lcnaf
,,Swinton,Roy Stanley,,,,1886,,,lcnaf
,,Swinton,Stanley M.,,,Stanley Mitchell,1919,1982,http://id.loc.gov/authorities/names/no2011114313,lcnaf
,,Swomley,John M.,,,,1915,2010,http://id.loc.gov/authorities/names/n50012975,lcnaf
,,Swope,Herbert Bayard,,,,1882,1958,http://id.loc.gov/authorities/names/n83194987,lcnaf
,,Sykes,W. L,,,,,,,lcnaf
,,Sylvester,Arthur,,,,1901,,,lcnaf
,,Symington,Stuart,,,,1901,1988,http://id.loc.gov/authorities/names/n87837464,lcnaf
,,Symon,Charles,,,,,,,lcnaf
,,Symons,Ed,,,,,,,lcnaf
,,Szady,Sheryl Marie,,,,,,,lcnaf
,,Szigeti,Joseph,,,,1892,1973,http://id.loc.gov/authorities/names/n84046797,lcnaf
,,Szwarc,Michael M.,,,,1909,,,lcnaf
,,Tackman,Mildred,,,,,,,lcnaf
,,Taft,Charles P.,,,Charles Phelps,1897,1983,http://id.loc.gov/authorities/names/n88638770,lcnaf
,,Taft,J.,,,Jonathan,1820,1903,http://id.loc.gov/authorities/names/nr89010212,lcnaf
,,Taft,Lorado,,,,1860,1936,http://id.loc.gov/authorities/names/n83121888,lcnaf
,,Taft,Robert A.,,,Robert Alphonso,1889,1953,http://id.loc.gov/authorities/names/n83125299,lcnaf
,,Taft,William H.,,,William Howard,1857,1930,http://id.loc.gov/authorities/names/n79022244,lcnaf
,,Taggart,Ganson,,,,1873,1959,,lcnaf
,,Taggart,Herbert F.,,,Herbert Francis,1898,,,lcnaf
,,Taggart,Herbert F.,,,Herbert Francis,1898,1983,http://id.loc.gov/authorities/names/n88612359,lcnaf
,,Tagore,Rabindranath,,,,1861,1941,http://id.loc.gov/authorities/names/n80036680,lcnaf
,,Takai,Shigeo William,,,,,,,lcnaf
,,Talbert,Edward,,,,,,,lcnaf
,,Talbot,Marion,,,,1858,1948,http://id.loc.gov/authorities/names/n85220157,lcnaf
,,Talgø,Elisabeth Holden,,,,,,,lcnaf
,,Taliaferro,James Piper,,,,1847,1934,http://id.loc.gov/authorities/names/n98059960,lcnaf
,,Talmadge,Herman E.,,,Herman Eugene,1913,2002,http://id.loc.gov/authorities/names/n80002583,lcnaf
,,Tampon,Casimera,,,,,,,lcnaf
,,Tanner,Andrew W,,,,,,,lcnaf
,,Tanner,Helen Hornbeck,,,,,,,lcnaf
,,Tanner,John,,,,1780,1847,http://id.loc.gov/authorities/names/n83317643,lcnaf
,,Tanton,John,,,,1934,,http://id.loc.gov/authorities/names/n79151708,lcnaf
,,Tappan,Benjamin,,,,1773,1857,http://id.loc.gov/authorities/names/no90004127,lcnaf
,,Tappan,Henry Philip,,,,1805,1881,http://id.loc.gov/authorities/names/n79061314,lcnaf
,,Tappan,Julia Livingston,,,,,,,lcnaf
,,Tappes,Shelton,,,,1911,,,lcnaf
,,Tapping,Theodore Hawley,,,,1889,1969,,lcnaf
,,Taratsas,Euline McCorkle,,,,1936,2001,,lcnaf
,,Tarbell,Ida M.,,,Ida Minerva,1857,1944,http://id.loc.gov/authorities/names/n50008699,lcnaf
,,Tarbell,Jim,,,,,,http://id.loc.gov/authorities/names/n95003418,lcnaf
,,Tarkington,Booth,,,,1869,1946,http://id.loc.gov/authorities/names/n79078124,lcnaf
,,Tashian,Jeanne,,,,,,,lcnaf
,,Tate,Jack B.,,,,1902,,,lcnaf
,,Tatlock,Henry,,,,1848,1942,,lcnaf
,,Tatlock,John S. P.,,,John Strong Perry,1876,1948,http://id.loc.gov/authorities/names/n85145687,lcnaf
,,Taube,Skip,,,,,,,lcnaf
,,Taubman,A. Alfred,,,,,,http://id.loc.gov/authorities/names/n2006080382,lcnaf
,,Taubman,Samuel,,,,1915,2004,,lcnaf
,,Tausend,Albert William,,,,1873,,,lcnaf
,,Taussig,Charles William,,,,1896,1948,http://id.loc.gov/authorities/names/nr00037078,lcnaf
,,Taussig,F. W.,,,Frank William,1859,1940,http://id.loc.gov/authorities/names/n50008647,lcnaf
,,Taussig,Frank William,,,,1859,1940,http://id.loc.gov/authorities/names/n50008647,lcnaf
,,Taverner,Percy Algernon,,,,1875,1947,http://id.loc.gov/authorities/names/no98081630,lcnaf
,,Taylor,A. E.,,,Alfred Edward,1869,1945,http://id.loc.gov/authorities/names/n79056335,lcnaf
,,Taylor,Barton S.,,,,1820,,,lcnaf
,,Taylor,Charles Coffin,,,,1805,1855,,lcnaf
,,Taylor,Charles H.,,,,1813,,,lcnaf
,,Taylor,Earsley,,,,,,,lcnaf
,,Taylor,Elizabeth Ann Gurney,,,,,,,lcnaf
,,Taylor,F. M.,,,Fred Manville,1855,1932,http://id.loc.gov/authorities/names/n80009873,lcnaf
,,Taylor,George Washington,,,,1849,,,lcnaf
,,Taylor,Graham,,,,1851,1938,http://id.loc.gov/authorities/names/n88663023,lcnaf
,,Taylor,Helen M,,,,,,,lcnaf
,,Taylor,Henry Osborn,,,,1856,1941,http://id.loc.gov/authorities/names/n50009272,lcnaf
,,Taylor,Hobart,,,,1920,1981,,lcnaf
,,Taylor,Hugh Scott,,,,1890,,,lcnaf
,,Taylor,I. Paul,,,,1887,,,lcnaf
,,Taylor,John,,,,1781,1864,http://id.loc.gov/authorities/names/n88138866,lcnaf
,,Taylor,Malcolm Cameron,,,,1900,,,lcnaf
,,Taylor,Orla Benedict,,,,1865,1945,http://id.loc.gov/authorities/names/no2002045724,lcnaf
,,Taylor,Pauline,,,,1901,,,lcnaf
,,Taylor,Philo,,,,,,,lcnaf
,,Taylor,Ralph Wendell,,,,,,,lcnaf
,,Taylor,S. Vern,,,Seneca Vern,1887,1969,,lcnaf
,,Taylor,Sam C,,,,,,,lcnaf
,,Taylor,Telford,,,,,,http://id.loc.gov/authorities/names/n50008430,lcnaf
,,Taylor,Wallace,,,,,,,lcnaf
,,Taylor,William Randolph,,,,1895,,http://id.loc.gov/authorities/names/n50008435,lcnaf
,,Taylor,Zachary,,,,1784,1850,http://id.loc.gov/authorities/names/n50008436,lcnaf
,,Tazewell,Littleton Waller,,,,1774,1860,http://id.loc.gov/authorities/names/n83053015,lcnaf
,,Tchaikovsky,Peter Ilich,,,,1840,1893,http://id.loc.gov/authorities/names/n79072979,lcnaf
,,Teachout,John,,,,,,,lcnaf
,,Tead,Ordway,,,,1891,1973,http://id.loc.gov/authorities/names/n79109206,lcnaf
,,Teagle,Walter C.,,,Walter Clark,1878,1962,http://id.loc.gov/authorities/names/nr94014360,lcnaf
,,Teahan,William,,,,,,,lcnaf
,,Tealdi,Aubrey,,,,,,,lcnaf
,,Teed,Florence Ernestine Schleicher,,,,1901,1954,,lcnaf
,,Teed,Reed Wallace,,,,1901,1979,,lcnaf
,,Teeri,James,,,,,,,lcnaf
,,Teggart,Frederick John,,,,1870,1946,http://id.loc.gov/authorities/names/n82211004,lcnaf
,,Tejada,Irene,,,,,,http://id.loc.gov/authorities/names/no2011087529,lcnaf
,,Telfer,Laueston Oliver,,,,1893,,,lcnaf
,,Ten Brook,Andrew,,,,1814,1899,,lcnaf
,,Ten Eyck,Anthony,,,,,,http://id.loc.gov/authorities/names/n96052072,lcnaf
,,Ten Hoor,Marten,,,,1890,,http://id.loc.gov/authorities/names/no2012149921,lcnaf
,,Tenney,Jack B,,,,,,,lcnaf
,,Tenny,Mark Wayland,,,,,,,lcnaf
,,Tennyson,Katharine,,,,,,,lcnaf
,,Teoli,Alfred,,,,,,,lcnaf
,,TerHorst,Jerald F,,,,,,http://id.loc.gov/authorities/names/n78079519,lcnaf
,,Terman,Lewis Madison,,,,1877,1956,http://id.loc.gov/authorities/names/n50009919,lcnaf
,,Terminiello,Arthur W,,,,,,,lcnaf
,,Terry,Henry D.,,,,1814,1869,,lcnaf
,,Terry,Janice J,,,,,,http://id.loc.gov/authorities/names/n83239059,lcnaf
,,Terwilliger,Kent,,,,1924,1989,http://id.loc.gov/authorities/names/no91022933,lcnaf
,,Tevebaugh,John,,,,,,,lcnaf
,,Thant,U,,,,1909,1974,http://id.loc.gov/authorities/names/n87840768,lcnaf
,,Thayer,S. B,,,,,,,lcnaf
,,Thayer,Walter N.,,,Walter Nelson,1910,1989,http://id.loc.gov/authorities/names/no2004066122,lcnaf
,,Thayer,William Roscoe,,,,1859,1923,http://id.loc.gov/authorities/names/n50007605,lcnaf
,,Thieme,Hugo P.,,,Hugo Paul,1870,1940,http://id.loc.gov/authorities/names/n86870418,lcnaf
,,Thodis,John G,,,,,,,lcnaf
,,Thom,Robert A,,,,,,http://id.loc.gov/authorities/names/n85801314,lcnaf
,,Thomas,Ambroise,,,,1811,1896,http://id.loc.gov/authorities/names/n83174781,lcnaf
,,Thomas,Calvin,,,,1854,1919,http://id.loc.gov/authorities/names/n84800265,lcnaf
,,Thomas,Charles,,,,1937,1994,,lcnaf
,,Thomas,Danny,,,,,,http://id.loc.gov/authorities/names/n83154867,lcnaf
,,Thomas,Elbert Duncan,,,,1883,1953,http://id.loc.gov/authorities/names/n85059791,lcnaf
,,Thomas,Emma Mattoon,,,,,,,lcnaf
,,Thomas,Evan W.,,,Evan Welling,1890,1974,http://id.loc.gov/authorities/names/n90680060,lcnaf
,,Thomas,George Henry,,,,1816,1870,http://id.loc.gov/authorities/names/n50010168,lcnaf
,,Thomas,Henry F.,,,,1843,,,lcnaf
,,Thomas,Isiah,,,,1961,,http://id.loc.gov/authorities/names/n82222001,lcnaf
,,Thomas,Jesse O,,,,,,,lcnaf
,,Thomas,Jonathan,,,,,,,lcnaf
,,Thomas,Lowell,,,,1892,1981,http://id.loc.gov/authorities/names/n79139713,lcnaf
,,Thomas,Nathan M.,,,Nathan Macy,1803,1887,,lcnaf
,,Thomas,Norman,,,,1884,1968,http://id.loc.gov/authorities/names/n50010195,lcnaf
,,Thomas,R. J.,,,Rolland Jay,1900,1967,http://id.loc.gov/authorities/names/n91014210,lcnaf
,,Thomas,Stanton Brown,,,,,,,lcnaf
,,Thomas,Steven Van Renssler,,,,1831,1905,,lcnaf
,,Thomason,Samuel Emory,,,,1883,1944,,lcnaf
,,Thompson,Augusta Louise Rosenthal,,,,1859,,,lcnaf
,,Thompson,Benjamin,,,,1805,,,lcnaf
,,Thompson,Bradley Martin,,,,1835,1917,,lcnaf
,,Thompson,Charlie,,,,,,,lcnaf
,,Thompson,Dorothy,,,,1894,1961,,lcnaf
,,Thompson,George,,,,,,,lcnaf
,,Thompson,Harold R,,,,,,,lcnaf
,,Thompson,Hugh,,,,1902,,,lcnaf
,,Thompson,Hunter S,,,,,,http://id.loc.gov/authorities/names/n50008356,lcnaf
,,Thompson,James Westfall,,,,1869,1941,,lcnaf
,,Thompson,O. E.,,,,1838,,,lcnaf
,,Thompson,Richard W,,,,,,,lcnaf
,,Thompson,Ruth,,,,1887,1970,,lcnaf
,,Thompson,William Hale,,,,1869,1944,http://id.loc.gov/authorities/names/n97031161,lcnaf
,,Thompson,William Oxley,,,,1855,1933,http://id.loc.gov/authorities/names/no97030246,lcnaf
,,Thomson,J. A,,,,,,,lcnaf
,,Thomson,James Francis,,,,1892,,,lcnaf
,,Thoreson,Leonard,,,,,,,lcnaf
,,Thornburgh,Lucille,,,,1909,,,lcnaf
,,Thorndike,Lynn,,,,1882,1965,http://id.loc.gov/authorities/names/n50012691,lcnaf
,,Thornthwaite,Fred,,,,,,,lcnaf
,,Thorp,Willard Long,,,,1899,1992,http://id.loc.gov/authorities/names/n83055947,lcnaf
,,Thorpe,Clarence De Witt,,,,1887,,http://id.loc.gov/authorities/names/no94017314,lcnaf
,,Thurber,Gene,,,,,,,lcnaf
,,Thurber,Henry Thomas,,,,1853,1904,,lcnaf
,,Thurber,Jefferson G.,,,,1807,1857,,lcnaf
,,Thurmond,Strom,,,,1902,2003,http://id.loc.gov/authorities/names/n50011902,lcnaf
,,Thwaites,Reuben Gold,,,,1853,1913,http://id.loc.gov/authorities/names/n50011908,lcnaf
,,Thye,Edward John,,,,1896,1969,http://id.loc.gov/authorities/names/n80137614,lcnaf
,,Tibbitts,Clark,,,,1903,,,lcnaf
,,Tibbitts,Clark,,,,1903,1985,http://id.loc.gov/authorities/names/n79062832,lcnaf
,,Tibbs,Chrystal G,,,,,,,lcnaf
,,Tice,Carol H,,,,,,,lcnaf
,,Ticknor,Benajah,,,,1788,1858,http://id.loc.gov/authorities/names/n90713560,lcnaf
,,Ticknor,George,,,,1791,1871,http://id.loc.gov/authorities/names/n50011872,lcnaf
,,Tilden,Samuel Jones,,,,1814,1866,,lcnaf
,,Tillman,Benjamin R.,,,Benjamin Ryan,1847,1918,http://id.loc.gov/authorities/names/n88274946,lcnaf
,,Tinkham,Ralph Russell,,,,,,http://id.loc.gov/authorities/names/n85294436,lcnaf
,,Tinkham,Russell,,,,1845,,,lcnaf
,,Tisch,Robert,,,,,,,lcnaf
,,Tisserant,Eugène,,,,1884,1972,,lcnaf
,,Tissier,L,,,,,,,lcnaf
,,Titchener,Edward Bradford,,,,1867,1927,http://id.loc.gov/authorities/names/n50012947,lcnaf
,,Titiev,Mischa,,,,1901,1978,http://id.loc.gov/authorities/names/n92004549,lcnaf
,,Tito,Josip Broz,,,,1892,1980,http://id.loc.gov/authorities/names/n80126204,lcnaf
,,Titterington,Paul Francis,,,,1895,1969,http://id.loc.gov/authorities/names/n82128879,lcnaf
,,Titus,Harold,,,,1888,1967,http://id.loc.gov/authorities/names/no2008175553,lcnaf
,,Tobin,Daniel J,,,,,,,lcnaf
,,Tobin,Maurice Joseph,,,,1901,,,lcnaf
,,Tobin,Richard L.,,,Richard Lardner,1910,,http://id.loc.gov/authorities/names/n85088795,lcnaf
,,Todd,Albert May,,,,1850,1931,http://id.loc.gov/authorities/names/n95016564,lcnaf
,,Todd,Fred P,,,,,,,lcnaf
,,Todd,J. Beecher,,,,,,,lcnaf
,,Todd,J. Liberty,,,,,,,lcnaf
,,Todd,Laurence,,,,1882,1957,http://id.loc.gov/authorities/names/n98075026,lcnaf
,,Todd,Michael,,,,1909,1958,http://id.loc.gov/authorities/names/n83145036,lcnaf
,,Todd,Paul Harold,,,,1921,2008,http://id.loc.gov/authorities/names/no2009095287,lcnaf
,,Todd,Stanton W.,,,Stanton Wesley,1908,,,lcnaf
,,Todd,Willie,,,,,,,lcnaf
,,Toll,Isaac D.,,,,1818,1908,,lcnaf
,,Tolles,Frederick Barnes,,,,1915,1975,http://id.loc.gov/authorities/names/n80006310,lcnaf
,,Tolman,Edward Chace,,,,1886,1959,http://id.loc.gov/authorities/names/no98069777,lcnaf
,,Tolstoy,Alexandra,,,,1884,1979,http://id.loc.gov/authorities/names/n50049820,lcnaf
,,Tolstoy,Ilga,,,,,,,lcnaf
,,Tolstoy,Leo,,,,1828,1910,http://id.loc.gov/authorities/names/n79068416,lcnaf
,,Tomlinson,Mathew,,,,,,,lcnaf
,,Tomlinson,Owen A.,,,,1882,,,lcnaf
,,Toms,Robert Morrell,,,,1886,1960,http://id.loc.gov/authorities/names/no2008133262,lcnaf
,,Toncray,Richard,,,,,,,lcnaf
,,Toohy,Helen Safford,,,,1899,1997,,lcnaf
,,Tooze,Ruth Tibbits,,,,1901,,,lcnaf
,,Tope,Homer W.,,,,1859,1936,,lcnaf
,,Topping,Daniel J,,,,,,,lcnaf
,,Torres,Emmanuel,,,,,,http://id.loc.gov/authorities/names/n82122330,lcnaf
,,Tosti,F. Paolo,,,Francesco Paolo,1846,1916,http://id.loc.gov/authorities/names/n81048020,lcnaf
,,Tower,Angelo Emery,,,,,,,lcnaf
,,Tower,John G.,,,John Goodwin,1925,1991,http://id.loc.gov/authorities/names/n84149499,lcnaf
,,Tower,Osmond Selwyn,,,,1839,1910,,lcnaf
,,Towne,Amos C.,,,,1818,,,lcnaf
,,Towne,Charles Arnette,,,,1858,1928,http://id.loc.gov/authorities/names/no2004045055,lcnaf
,,Towne,Charles Hanson,,,,1877,1949,http://id.loc.gov/authorities/names/n85185588,lcnaf
,,Towner,Charles R.,,,,1927,,,lcnaf
,,Townley,Sidney D.,,,Sidney Dean,1867,1946,http://id.loc.gov/authorities/names/no2009000483,lcnaf
,,Townsend,Charles E.,,,Charles Elroy,1856,1924,http://id.loc.gov/authorities/names/no2008188960,lcnaf
,,Townsend,Charles Elroy,,,,1856,1924,http://id.loc.gov/authorities/names/no2008188960,lcnaf
,,Townsend,Francis E.,,,Francis Everett,1867,1960,http://id.loc.gov/authorities/names/no89006406,lcnaf
,,Townsend,George H.,,,,1865,,,lcnaf
,,Townsend,Lynn A.,,,Lynn Alfred,1919,,,lcnaf
,,Townsend,T. J.,,,,,1862,,lcnaf
,,Towsley,Frank A.,,,,1858,1919,,lcnaf
,,Towsley,Harry A,,,,,,http://id.loc.gov/authorities/names/n88038325,lcnaf
,,Towsley,Margaret Dow,,,,1906,1994,,lcnaf
,,Towsley,Wilbur D.,,,,1897,1971,,lcnaf
,,Toy,Crawford Howell,,,,1836,1919,http://id.loc.gov/authorities/names/nr88004938,lcnaf
,,Toy,Harry Stanley,,,,1892,1955,,lcnaf
,,Toy,James W.,,,,1930,,,lcnaf
,,Toynbee,Arnold Joseph,,,,1889,1975,http://id.loc.gov/authorities/names/n79071401,lcnaf
,,Trafford,Bernard Walton,,,,1871,1941,,lcnaf
,,Train,Russell E.,,,,1920,2012,http://id.loc.gov/authorities/names/n82039320,lcnaf
,,Trammell,Dausie W,,,,,,,lcnaf
,,Trapido,Harold,,,,,,,lcnaf
,,Traubel,Horace,,,,1858,1919,http://id.loc.gov/authorities/names/n50014670,lcnaf
,,Trautman,Paul R,,,,,,,lcnaf
,,Traver,Aileen,,,,,,,lcnaf
,,Travis,DeHull N.,,,,1882,1960,,lcnaf
,,Travis,Noble,,,,1901,,,lcnaf
,,Travis,Robert,,,,1905,1978,,lcnaf
,,Traxinger,Deb,,,,,,,lcnaf
,,Traxler,Robert,,,,,,,lcnaf
,,Treadwell,Jerome M.,,,,1823,1863,,lcnaf
,,Treadwell,Seymour Boughton,,,,1795,1867,http://id.loc.gov/authorities/names/nr98006464,lcnaf
,,Treanor,Arthur Ryan,,,,1883,1956,,lcnaf
,,Treat,Lucretia Willard,,,,1842,1904,,lcnaf
,,Trent,Lucia,,,,,,,lcnaf
,,Trevelyan,George Macaulay,,,,1876,1962,http://id.loc.gov/authorities/names/n50011776,lcnaf
,,Trevelyan,George Otto,,"Sir, bart.",,1838,1928,,lcnaf
,,Trevor,John B.,,,John Bond,1878,1956,http://id.loc.gov/authorities/names/no2008053389,lcnaf
,,Trevor,John B.,,,,1909,,http://id.loc.gov/authorities/names/n86842817,lcnaf
,,Trevor,John Bond,,,,1878,,,lcnaf
,,Triggs,Oscar Lovell,,,,1865,1930,http://id.loc.gov/authorities/names/n96116687,lcnaf
,,Trimberger,Frank P,,,,,,,lcnaf
,,Trippe,Matthew J,,,,,,http://id.loc.gov/authorities/names/no00081132,lcnaf
,,Trollope,Anthony,,,,1815,1882,http://id.loc.gov/authorities/names/n78089077,lcnaf
,,Trombley,Edward,,,,,,,lcnaf
,,Trotman,Alex J,,,,,,,lcnaf
,,Trotsky,Leon,,,,1879,1940,http://id.loc.gov/authorities/names/n79054261,lcnaf
,,Trowbridge,C. A,,,,,,,lcnaf
,,Trowbridge,C. C.,,,Charles Christopher,1800,1883,http://id.loc.gov/authorities/names/n78089041,lcnaf
,,Trowbridge,L. S.,,,Luther Stephen,1836,1912,http://id.loc.gov/authorities/names/n82054797,lcnaf
,,Trowbridge,Rowland E.,,,,1821,1881,,lcnaf
,,Troyer,Laird J,,,,,,,lcnaf
,,Trueblood,Thomas C.,,,Thomas Clarkson,1856,1951,http://id.loc.gov/authorities/names/no99024932,lcnaf
,,Trueblood,Thomas Clarkson,,,,1856,1951,http://id.loc.gov/authorities/names/no99024932,lcnaf
,,Truman,Harry S.,,,,1884,1972,http://id.loc.gov/authorities/names/n79029742,lcnaf
,,Truth,Sojourner,,,,,1883,,lcnaf
,,Tsang,Daniel,,,,1949,,http://id.loc.gov/authorities/names/n82002550,lcnaf
,,Tsao,Makepeace Uho,,collector,,,,,lcnaf
,,Tubbs,Lyman,,,,,,,lcnaf
,,Tucker,Richard,,,,1913,1975,http://id.loc.gov/authorities/names/n82099683,lcnaf
,,Tuckerman,Edward,,,,1817,1886,http://id.loc.gov/authorities/names/n85805162,lcnaf
,,Tufts,James Hayden,,,,1862,1942,http://id.loc.gov/authorities/names/n91027331,lcnaf
,,Tufty,Esther Van Wagoner,,,,,1986,,lcnaf
,,Tugwell,Rexford G.,,,Rexford Guy,1891,1979,http://id.loc.gov/authorities/names/n50013875,lcnaf
,,Tumaeder,Candido,,,,,,,lcnaf
,,Tumulty,Joseph P.,,,Joseph Patrick,1879,1954,http://id.loc.gov/authorities/names/n85386476,lcnaf
,,Tunell,George Gerard,,,,,,,lcnaf
,,Tunney,James Joseph,,,,1897,,,lcnaf
,,Tuomy,Cornelius L.,,,,1843,1912,,lcnaf
,,Tuomy,Cornelius William,,,,1886,1966,,lcnaf
,,Tuomy,Julia Ann,,,,1855,1938,,lcnaf
,,Tuomy,Kathryn Genevieve,,,,1888,1965,,lcnaf
,,Tuomy,Thomas Kearney,,,,,,,lcnaf
,,Turcotte,Jeremiah G.,,,,1933,,http://id.loc.gov/authorities/names/n80016050,lcnaf
,,Turner,Doris,,,,,,,lcnaf
,,Turner,Edward Raymond,,,,1881,1929,http://id.loc.gov/authorities/names/n88601466,lcnaf
,,Turner,Frederick Jackson,,,,1861,1932,http://id.loc.gov/authorities/names/n80010489,lcnaf
,,Turner,George Kibbe,,,,1869,1952,http://id.loc.gov/authorities/names/n93023435,lcnaf
,,Turner,James Munroe,,,,1850,1896,,lcnaf
,,Turner,James,,,,1820,1869,,lcnaf
,,Turner,James,,,,,,,lcnaf
,,Turner,Scott,,,,1880,,,lcnaf
,,Turner,William F,,,,,,,lcnaf
,,Tuttle,Arthur J.,,,,1868,1944,http://id.loc.gov/authorities/names/no2009002479,lcnaf
,,Tuttle,Elbert P.,,,Elbert Parr,1897,1996,http://id.loc.gov/authorities/names/n93011412,lcnaf
,,Tuttle,Frank B.,,,,1885,,,lcnaf
,,Tuttle,John J.,,,,1812,,,lcnaf
,,Tuttle,Mildred L,,,,,,,lcnaf
,,Tuttle,Ogden Valorous,,,,1842,1916,,lcnaf
,,Tuve,Merle Antony,,,,1901,1982,http://id.loc.gov/authorities/names/n83001582,lcnaf
,,Twain,Mark,,,,1835,1910,http://id.loc.gov/authorities/names/n79021164,lcnaf
,,Twente,John W,,,,,,,lcnaf
,,Twining,Herbert H.,,,,1900,1971,,lcnaf
,,Twining,Robert,,,,,,,lcnaf
,,Tydings,Joseph Davies,,,,1928,,http://id.loc.gov/authorities/names/n87870657,lcnaf
,,Tydings,Millard E,,,,,,,lcnaf
,,Tyler,Dorothy,,,,,,,lcnaf
,,Tyler,John,,,,1790,1862,http://id.loc.gov/authorities/names/n50081085,lcnaf
,,Tyler,John,,,,1841,1889,,lcnaf
,,Tyler,Moses Coit,,,,1835,1900,http://id.loc.gov/authorities/names/n50017038,lcnaf
,,Tyner,Paul,,,,,,,lcnaf
,,Tyroler,Charles,,,,,,http://id.loc.gov/authorities/names/n84005848,lcnaf
,,Udall,Morris K,,,,,,http://id.loc.gov/authorities/names/n50046797,lcnaf
,,Udall,Stewart L,,,,,,http://id.loc.gov/authorities/names/n50046798,lcnaf
,,Ueberweg,Friedrich,,,,1826,1871,http://id.loc.gov/authorities/names/n85260751,lcnaf
